[0.9933419270082674, 0.4966709635041337, 0.24833548175206685, 0.12416774087603343, 0.06208387043801671, 0.031041935219008356, 0.015520967609504178, 0.007760483804752089, 0.0038802419023760445, 0.0019401209511880223, 0.0009700604755940111],
[0.03517786035385941, 0.017588930176929706, 0.008794465088464853, 0.0043972325442324265, 0.0021986162721162133, 0.0010993081360581066, 0.0005496540680290533, 0.00027482703401452666, 0.00013741351700726333, 6.870675850363166e-05, 3.435337925181583e-05],
[1.3107228077808912, 0.6553614038904456, 0.3276807019452228, 0.1638403509726114, 0.0819201754863057, 0.04096008774315285, 0.020480043871576425, 0.010240021935788213, 0.005120010967894106, 0.002560005483947053, 0.0012800027419735266],
[0.8001341377993377, 0.40006706889966887, 0.20003353444983443, 0.10001676722491722, 0.05000838361245861, 0.025004191806229304, 0.012502095903114652, 0.006251047951557326, 0.003125523975778663, 0.0015627619878893315, 0.0007813809939446658],
[0.4732252175988562, 0.2366126087994281, 0.11830630439971405, 0.05915315219985703, 0.029576576099928514, 0.014788288049964257, 0.007394144024982128, 0.003697072012491064, 0.001848536006245532, 0.000924268003122766, 0.000462134001561383],
[0.7919240401284157, 0.39596202006420783, 0.19798101003210392, 0.09899050501605196, 0.04949525250802598, 0.02474762625401299, 0.012373813127006495, 0.006186906563503247, 0.0030934532817516237, 0.0015467266408758118, 0.0007733633204379059],
[1.5938150017369033, 0.7969075008684516, 0.3984537504342258, 0.1992268752171129, 0.09961343760855645, 0.04980671880427823, 0.024903359402139114, 0.012451679701069557, 0.006225839850534778, 0.003112919925267389, 0.0015564599626336946],
[0.43470525563205653, 0.21735262781602827, 0.10867631390801413, 0.054338156954007066, 0.027169078477003533, 0.013584539238501767, 0.006792269619250883, 0.0033961348096254416, 0.0016980674048127208, 0.0008490337024063604, 0.0004245168512031802],
[0.7876522013351491, 0.39382610066757456, 0.19691305033378728, 0.09845652516689364, 0.04922826258344682, 0.02461413129172341, 0.012307065645861705, 0.0061535328229308526, 0.0030767664114654263, 0.0015383832057327131, 0.0007691916028663566],
[0.5119640585156446, 0.2559820292578223, 0.12799101462891116, 0.06399550731445558, 0.03199775365722779, 0.015998876828613895, 0.007999438414306947, 0.003999719207153474, 0.001999859603576737, 0.0009999298017883684, 0.0004999649008941842],
[0.6532464034268621, 0.32662320171343107, 0.16331160085671553, 0.08165580042835777, 0.04082790021417888, 0.02041395010708944, 0.01020697505354472, 0.00510348752677236, 0.00255174376338618, 0.00127587188169309, 0.000637935940846545],
[0.6256030334979864, 0.3128015167489932, 0.1564007583744966, 0.0782003791872483, 0.03910018959362415, 0.019550094796812075, 0.009775047398406038, 0.004887523699203019, 0.0024437618496015094, 0.0012218809248007547, 0.0006109404624003773],
[0.8268602030222756, 0.4134301015111378, 0.2067150507555689, 0.10335752537778445, 0.051678762688892224, 0.025839381344446112, 0.012919690672223056, 0.006459845336111528, 0.003229922668055764, 0.001614961334027882, 0.000807480667013941],
[0.7188070715769036, 0.3594035357884518, 0.1797017678942259, 0.08985088394711295, 0.044925441973556475, 0.022462720986778238, 0.011231360493389119, 0.005615680246694559, 0.0028078401233472797, 0.0014039200616736398, 0.0007019600308368199],
[1.2249068742540652, 0.6124534371270326, 0.3062267185635163, 0.15311335928175815, 0.07655667964087907, 0.03827833982043954, 0.01913916991021977, 0.009569584955109884, 0.004784792477554942, 0.002392396238777471, 0.0011961981193887355],
[0.7256857377206003, 0.36284286886030015, 0.18142143443015007, 0.09071071721507504, 0.04535535860753752, 0.02267767930376876, 0.01133883965188438, 0.00566941982594219, 0.002834709912971095, 0.0014173549564855475, 0.0007086774782427737],
[0.6375923652232657, 0.31879618261163284, 0.15939809130581642, 0.07969904565290821, 0.039849522826454105, 0.019924761413227052, 0.009962380706613526, 0.004981190353306763, 0.0024905951766533816, 0.0012452975883266908, 0.0006226487941633454],
[0.8720033831741947, 0.43600169158709734, 0.21800084579354867, 0.10900042289677433, 0.05450021144838717, 0.027250105724193584, 0.013625052862096792, 0.006812526431048396, 0.003406263215524198, 0.001703131607762099, 0.0008515658038810495],
[0.8522264329028204, 0.4261132164514102, 0.2130566082257051, 0.10652830411285255, 0.053264152056426275, 0.026632076028213138, 0.013316038014106569, 0.0066580190070532844, 0.0033290095035266422, 0.0016645047517633211, 0.0008322523758816606],
[1.6238487817578102, 0.8119243908789051, 0.40596219543945256, 0.20298109771972628, 0.10149054885986314, 0.05074527442993157, 0.025372637214965785, 0.012686318607482892, 0.006343159303741446, 0.003171579651870723, 0.0015857898259353615],
